,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
284,怪胎,2020,廖明毅,林柏宏/谢欣颖/张少怀/钟瑶,林柏宏/谢欣颖/张少怀/钟瑶,剧情,两个怪胎相遇之后,,2020-08-07(中国台湾)/2020-06-29(乌迪内远东电影节), 中国台湾, 汉语普通话,60.0,6.9,14.0%,29.8%,43.9%,12.3%,0.0%,29.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2613241995.jpg
287,波斯语课程 Уроки фарси,2020,瓦迪姆·佩尔曼,Ilja Zofin,拉斯·艾丁格/莉奥妮·贝尼希/约纳斯·奈伊/纳威尔·佩雷兹·毕斯卡亚特/亚历山大·拜尔/David Schütter/Luisa-Céline Gaffron/Giuseppe Schillaci/Nico Ehrenteit/Andreas Hofer/Marcus Calvin/Peter Beck/Ingo Hülsmann/Mehdi Rahim-Silvioli/Felix von Bredow,剧情/历史/战争,An unconventional friendship grows between the German chef of a concentration camp kitchen Klaus Koch and the young Belgian jew Gilles， who falsely claims to be Persian in order to survive a mass shooting and is now obliged to teach Klaus a language that he only pretends to know.,127分钟,2020-02-22(柏林电影节)/2020-05-07(德国), 俄罗斯 / 德国 / 白俄罗斯, 德语 / 法语 / 英语 / 意大利语,69.0,8.3,31.7%,54.0%,11.1%,3.2%,0.0%,41.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2588101332.jpg
288,假如爱有天意 Classic Again,2020,Thatchaphong Suphasri,提迪蓬·德查阿派坤/兰奇拉薇·昂库瓦拉沃特,提迪蓬·德查阿派坤/兰奇拉薇·昂库瓦拉沃特,爱情,韩国CJ娱乐宣布将翻拍旗下经典爱情片[假如爱有天意]，制作成泰国版！泰版命名为[爱情自有天意](Classic Again，暂译)，将是新人导演Thatchaphong Suphasri的导演处女作，提迪蓬·德查阿派坤、Ranchrawee Uakoolwarawat主演。影片将于今年晚些时候发行。,123分钟,2020-02-06(泰国), 泰国, 泰语,250.0,7.3,22.8%,29.4%,39.1%,5.6%,3.0%,101.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578940720.jpg
289,清白 결백,2020,朴相铉,朴相铉,申惠善/裴宗玉/许峻豪/洪京/太恒浩/高昌锡/朴哲民/车顺裴/郑仁谦/韩利进/崔宏一/金重熙/夏成光/韩哲宇/ 郭子亨/郑爱华/李智友/申文成/金英在/金锡勋/朴成根/裴海善/朴振英,剧情,从小因父亲重男轻女，贞仁（申惠善 饰演）在中学时就逃家自力更生，与家人断了联系。贞仁后来凭一己之力成为顶级辩护律师，在一次偶然中，她得知罹患老年痴呆症的母亲花子（裴宗玉 饰演）涉嫌杀害父亲，同时还对不少无辜民众下毒手。 怀疑事有蹊翘的贞仁决定亲自出马，在层层阻挠下，她该如何为母亲翻供，揭开这个桩谋杀案背后不可告人的真相？,110分钟,2020-06-10(韩国), 韩国, 韩语,5548.0,6.8,8.2%,30.1%,53.7%,7.2%,0.8%,1658.0,31.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2583398530.jpg
290,黑色画集～证言～ 黒い画集～証言～,2020,朝原雄三,朝原雄三/石川胜巳/松本清张,谷原章介/西田尚美/浅香航大/宫崎美子/堀部圭亮/吉村界人/山田佳奈实/高月彩良,剧情/悬疑,改编自昭和的代表小说家#松本清张#的推理小说「证言」，故事的舞台背景被置换成现代。,89分钟,2020-05-09(日本), 日本, 日语,438.0,6.7,9.3%,29.7%,50.3%,9.9%,0.8%,179.0,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2597040070.jpg
291,高调 The High Note,2020,尼萨·加纳特,Flora Greeson,达科塔·约翰逊/特雷西·埃利斯·罗斯/小凯文·哈里森/艾斯·库珀/佐伊·晁/艾迪·伊扎德/比尔·普尔曼/迪柏洛/琼·黛安·拉斐尔/本·刘易斯/德尼·阿克代尼兹/桑德拉·罗斯科/Rupak Ginn/杰弗里·塞尔夫/Alexandra Vassell/Molly Malin/Sonal Shah,剧情/爱情/音乐,达科塔·约翰逊(《五十度灰》)和特雷西·埃利斯·罗斯(《喜新不厌旧》)主演的音乐剧情片《高调》发布预告，天后歌手和她的私人助理的故事。天后看似高傲没心没肺，实则对自己40岁后的发展而倍感压力，想寻求艺术上的突破；助理很感激能跟对方合作，但苦于自己碌碌无为只能做杂事，想施展音乐制作方面的才华。此时，可能同时改变两人人生的机会来了：天后将发行下一张专辑，她打破陈规，邀请自荐的助理来担任新专制作人。她们能成功吗？,,2020-05-29(美国), 美国, 英语,319.0,6.7,9.4%,25.3%,54.9%,9.7%,0.7%,111.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2601496681.jpg
292,开往明天的列车 Yarina Tek Bilet,2020,奥赞·阿西克坦,Faruk Ozerten,梅廷·阿克杜尔格/迪兰·西塞克·德尼兹,喜剧/爱情,一对互不相识的男女在前往伊兹密尔的火车上邂逅，他们都各自有着一段混乱而意外相互交织的爱情，并因此亲近起来,90分钟,2020-06-19(土耳其), 土耳其, 土耳其语,151.0,6.7,10.6%,30.9%,43.9%,12.2%,2.4%,45.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2606011102.jpg
293,卡丁赛车王 Go!,2020,欧文·特雷弗,Steve Worland,弗兰西丝·奥康纳/理查德·劳斯伯格/丹·威利/Cooper van Grootel/达米安·德·蒙特马斯/亚当·T·帕金斯/Jack Connell/William Lodder/Anastasia Bampos/西蒙·洛克伍德/Darius Amarfio Jefferson/Sonia Borella/Rhys Lander/Riley Papalia/Gus Worland,剧情/运动,杰克的母亲带著全家搬到新的小镇，15 岁的他因此开始接触卡丁赛车，并全心投入这项运动。儘管藏有神秘过往的资深赛车手和新挚友对杰克的支持不遗馀力，他还是得先学习改变自己的莽撞个性，才有获得全国冠军的机会。《卡丁赛车王》将于 2020 年 3 月 13 日在 Netflix 上线。,102分钟,2020-01-16(澳大利亚)/2020-03-13(波兰), 澳大利亚, 英语,1692.0,6.3,5.5%,19.5%,62.0%,11.8%,1.2%,595.0,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2590778613.jpg
294,逐梦拍档 Isi & Ossi,2020,Oliver Kienle,Oliver Kienle,丽莎·维卡里/黛西·罗斯·布莱内斯/丹尼斯·莫因/佩嘉·费多尼/恩斯特·施托兹/丽莎·哈格迈斯特/Christina Hecke/Langston Uibel,喜剧/爱情,一位亿万富翁的女儿假装与一位经济拮据的拳击手相爱，以逼迫父母允许她追求烹饪梦想。,113分钟,2020-02-14(美国), 德国, 德语,456.0,6.1,8.0%,19.6%,48.5%,19.1%,4.9%,160.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2584310323.jpg
295,爱吃拉面的小泉同学 二代目 ラーメン大好き小泉さん 二代目,2020,松木创,久马步/阿相久美子,樱田日和/早见明里/井头爱海/田锅梨梨花/井本彩花/美山加恋/古畑星夏/田中美丽,剧情/喜剧,,54分钟,2020-03-27(日本), 日本, 日语,328.0,6.1,6.5%,17.9%,53.2%,17.9%,4.6%,138.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2602146805.jpg
296,盖世俊杰 Sarileru Neekevvaru,2020,Anil Ravipudi,Anil Ravipudi,迈赫什·巴布/维杰亚珊蒂/Rashmika Mandanna/普拉卡什·拉贾/维尼拉·基肖尔/Satyadev Kancharana/拉詹德拉·普拉萨德/桑吉塔·维拉拉特奈/Hari Teja/Raghu Babu/Jayaprakash Reddy/阿迪/Ajay/萨钦·克德卡/Pradeep Rawat/婆罗门·安达姆/特曼娜·芭蒂亚,动作,勇猛的陆军少校阿杰，被部署到库尔诺，执行一项光荣任务，以解内忧外患……,155分钟,2020-01-11(印度), 印度, 泰卢固语,119.0,6.1,13.0%,13.0%,46.7%,20.7%,6.5%,43.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2579407693.jpg
297,毒战 Shooting Heroin,2020,Spencer T. Folmar,Spencer T. Folmar,雪琳·芬/凯西·莫拉蒂/尼古拉斯·特图罗/布莱恩·奥哈罗兰/蕾切尔·亨德里克斯/劳伦斯·希尔顿-雅各布斯/艾伦·鲍威尔/欧拉·蕾/加里·帕斯托雷/Jaqueline Siegel/Nathan Clarkson/杰米·约翰·韦尔斯/Spencer T. Folmar/Jordan Fitzsimmons/Pat Romano Jr.,剧情/动作/惊悚,A small town community comes together to eradicate the heroin epidemic from its midst by whatever means necessary.,,2020-04-03(美国), 美国, 英语,379.0,4.8,4.2%,3.3%,36.4%,40.6%,15.5%,105.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2594290034.jpg
298,火云邪神之降龙十八掌,2020,孙霄 Xiao Sun,李璇,梁小龙/元秋/恬妞/杨博潇/李俊麟/金迪/余薇薇,动作,罗刹教将迎来新老邪神的传位之选，不料老邪神被黑羽会设计受伤，小邪神也危在旦夕。小邪神来到围龙屋寻找救命之法，传说中的降龙十八掌再现江湖。,96分钟,2020-05-21(中国大陆), 中国大陆, 汉语普通话,578.0,3.9,6.8%,2.7%,16.2%,29.7%,44.6%,190.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603578422.jpg
299,火云邪神之修罗面具,2020,钟智行,李哲睿,梁小龙/元华/元秋/杨博潇/李俊麟/何佳琪/姿娜,喜剧/动作/奇幻,十八年前，极恶势力黑羽会潜入了老邪神西城勇的地盘，盗走了修罗面具，利用修罗面具放出魔神，老邪神为了保护城市决定摧毁面具和魔神，却发现魔神只是个婴儿，老邪神收养了婴儿，婴儿因为吸收了部分面具的力量拥有神力，别成为小邪神。小邪神最后控制了面具的力量成为老邪神的接班人，继续守护城市。,74分钟,2020-01-01(中国大陆), 中国大陆, 汉语普通话,1279.0,2.8,1.9%,0.0%,6.3%,18.8%,73.1%,500.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578623936.jpg
300,财迷,2020,董董,六小龄童/马德华/刘大刚/汪粤,六小龄童/马德华/刘大刚/汪粤,剧情/喜剧,四位老兄弟同为西游迷，平时插科打诨、互怼互虐生活在一个小城里，有一天，以卖菜为生的郝鲲鹏（六小龄童 饰）突然一夜乍富，由2万变成了2000万，不放心钱存银行加上爱数钱的习惯，将2000万全部取回家，每天定时翻着花样数钱为乐。,100分钟,2020-07-25(中国大陆网络), 中国大陆, 汉语普通话,1398.0,2.6,1.3%,0.0%,6.6%,13.2%,78.9%,590.0,38.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614998522.jpg
311,鸣鸟不飞：乌云密布 囀る鳥は羽ばたかない The clouds gather,2020,牧田佳织,濑古浩司/米田幸,新垣樽助/羽多野涉/小野友树/兴津和幸/三宅健太/高濑右光/佐藤拓也/三宅贵大/大川透,动画/同性,矢代个性超M又变态的人，从不会让别人看透他的内心。某天身边来了一名叫做百目鬼力的随从兼保镖。虽然早早就下定决心，绝不对不会对部下出手，但矢代不知为何，被百目鬼所深深吸引。彼此怀抱着自己的伤痛而活着的两人，他们的故事即将开始。,86分钟,2020-02-15(日本), 日本, 日语,208.0,8.7,57.9%,27.0%,10.1%,1.7%,3.4%,91.0,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2586787185.jpg
312,白箱剧场版 劇場版 SHIROBAKO,2020,水岛努,横手美智子,木村珠莉/佳村遥/千菅春香/高野麻美/大和田仁美/西地修哉/吉野裕行/山冈百合/松冈祯丞/松风雅也/茅野爱衣/中原麻衣/高木涉/桧山修之/斋藤宽仁/滨田贤二/沼仓爱美/松本忍/山川琴美/小柳基/间岛淳司/高梨谦吾/伊藤静/日野麻里/小伏伸之/叶山郁美/米泽圆/小林裕介/井泽诗织,剧情/喜剧/动画,总有一天不论如何都要一起制作动画——上山高中动画同好会的5人向葫芦屋的甜甜圈如此起誓。她们毕业以后，分别在各自的岗位从事动画制作，并通过《第三飞行少女队》而接近了自己的梦想。,,2020-02-29(日本), 日本, 日语,75.0,8.1,43.3%,30.0%,16.7%,6.7%,3.3%,30.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581005581.jpg
313,哔哩哔哩2020拜年祭,2020,于超然,老番茄/敖厂长,老番茄/敖厂长,音乐/歌舞/真人秀,,180分钟,2020-01-24(中国大陆), 中国大陆, 汉语普通话,2377.0,7.3,19.1%,37.5%,36.2%,5.8%,1.4%,692.0,8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581255695.jpg
314,噬血狂袭 消失的圣枪篇 ストライク・ザ・ブラッド 消えた聖槍篇,2020,山本秀世,吉野弘幸/三雲岳斗,细谷佳正/种田梨沙/濑户麻沙美/日高里菜/叶山郁美/逢坂良太/金元寿子/井口裕香/大西沙织/千本木彩花/本渡枫/藤井雪代,动作/动画/奇幻/冒险,在新的波折的预感面前，幕间的故事——佯围绕着“圣歼”和瓦特拉的战斗中取得胜利的古城和雪菜。,24分钟,2020-01-29(日本), 日本, 日语,88.0,7.2,23.1%,25.6%,41.0%,6.4%,3.8%,18.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570999081.jpg
315,鳏夫的探戈和其扭曲的镜像 El tango del viudo y su espejo deformante,2020,劳尔·鲁伊斯/瓦莱丽亚·萨米恩托,劳尔·鲁伊斯/Omar Saavedra Santis/瓦莱丽亚·萨米恩托,Rubén Sotoconil/Claudia Paz/Luis Alarcón/Shenda Román/Luis Vilches/德尔菲娜·古兹曼/Alonso Venegas/塞尔吉奥·埃尔南德斯/Chamila Rodríguez/内斯托尔·坎蒂利亚纳/Gabriela Arancibia/Gabriel Urzúa/Marcela Golzio/Arturo Rosell,剧情,The story of a man whose wife has committed suicide and appears to him as a ghost， following him everywhere and changing his personality. Unfinished in 1967 and restored for a 2020 premiere.,64分钟(柏林电影节),2020-02-20(柏林电影节), 智利, 西班牙语,111.0,6.9,3.4%,50.6%,38.2%,5.6%,2.2%,44.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2583403205.jpg
316,三浦部长，今日成为女人 三浦部長、本日付けで女性になります。,2020,新田真三,ふじきみつ彦,室毅/铃木纱理奈/伊藤沙莉/三宅弘城/中村中/中村育二/平泉成/松金米子 Yoneko Matsukane,剧情,食品公司总务部长三浦安雄在公司的迎送会上穿女装，体验到前所未有的解放感。一开始是偷偷地试着女装和化妆的，但是对同一性障碍的前辈椿说“你想穿女装吗？你想作为女性活下去吗？”被问到“想成为女性”的心情高涨。在心理诊所被诊断为“性别不协调”的安雄，下决心向妻子小薰告白，但是混乱的小薰完全否定。被命令扔掉女装道具的安雄，将其运到了附近的行李箱间。有一天，安雄对公司轻视女性的做法感到愤慨，不顾后辈小春的反对，用邮件通知“我是性同一性障碍”。在更衣室里穿女装，开始了“作为女性”的工作生活。但是，被“カオリ”发现了，公司也因为上司的捐款而调动地方工作。安雄到底能不能兼顾“作为女人生活的道路”和“与所爱的家人生活”呢……？！,73分钟,2020-03-21(日本), 日本, 日语,582.0,6.6,4.6%,28.1%,59.7%,6.1%,1.5%,240.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2588971815.jpg
317,温蒂 Wendy,2020,贝赫·泽特林,贝赫·泽特林/伊丽莎·泽特琳,德万·法兰斯/亚书亚·麦克/盖奇·纳昆/加文·纳昆/艾哈迈德·凯奇/克里斯托夫·梅因/罗米里·罗斯/洛厄尔·兰德斯/凯文·皮尤/雪伊·沃克/斯蒂芬妮·林恩·威尔逊/帕姆·哈珀/克娄巴特拉·金·韦尔奇/艾莉森·坎贝尔/凯瑟琳·奥特/汤米·林·米拉佐/利维·伊斯特利,剧情/奇幻,“小飞侠彼得·潘”故事再度新编，讲述女孩Wendy迷失在了一个年龄和时间脱节的神秘岛屿，她必须努力斗争，拯救家庭和自由，让自己快乐年轻的灵魂免于“长大”的威胁。,111分钟,2020-01-26(圣丹斯电影节)/2020-02-28(美国), 美国, 英语,1141.0,6.5,6.1%,28.8%,52.1%,10.4%,2.7%,429.0,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573546947.jpg
318,妙先生,2020,李凌霄,三弦,小连杀/宝木中阳,动画/奇幻/冒险,影片改编自不思凡 (《大护法》)的同名原创短片，由李凌霄执导，彩条屋影业(《哪吒之魔童降世》)出品，讲述一场关于“善恶抉择”的人性考验。,89分钟,2020-07-31(中国大陆), 中国大陆, 汉语普通话,22991.0,6.2,6.4%,22.5%,50.5%,17.6%,3.0%,8749.0,409.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614234255.jpg
319,釜山行2：半岛 부산행2-반도,2020,延尚昊,延尚昊,姜栋元/李贞贤/权海骁/李来/金敏载/具教焕/金度允/李艺媛,动作/惊悚,讲述灾难发生的4年后，朝鲜半岛满目疮痍，逃到海外的前士兵Jung-seok奉命回国，意外地遇到了幸存者。,115分钟,2020-07-15(韩国), 韩国, 韩语,18593.0,5.6,5.8%,13.6%,43.3%,27.7%,9.6%,7510.0,184.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2588307420.jpg
320,野王,2020,侯国涛,梁杰理/吕晨悦/王俐丹,梁杰理/吕晨悦/王俐丹,喜剧/冒险/古装,讲述一终日与大猩猩为伴的太行山上野人“山魁” ，霸踞山林，人莫详知。偶然救下被仇人追杀误闯山林的小女孩“箜儿”。 一场古代武侠族群间的争霸暗战也就此撕裂。人类野性中的“抵抗”，与山林野兽的“温情”，层叠出跨越血肉的救赎之勇。,87分钟,2020-01-29(中国大陆), 中国大陆, 汉语普通话,592.0,5.6,5.3%,14.7%,42.7%,30.7%,6.7%,230.0,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571448144.jpg
321,人妖阿发 痴人三部曲 1/3 人妖阿發 痴人三部曲 1/3,2020,罗守耀,罗守耀,林上/麦芷谊/Aphirak CHAIYASIT/王貝兒,剧情,但當他知道救贖根本無望，錯恨亦難返…,100分钟,2020-02-24(中国香港), 中国香港, 粤语 / 泰语,365.0,5.2,5.5%,10.7%,32.5%,38.4%,12.8%,125.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2585759340.jpg
322,古剑奇谭之伏魔纪,2019.0,何佳男,蔡冰杰/金成,赵天宇/徐鹤尼/关畅/小爱Arielle,古装,影片围绕着一把上古魔剑“焚寂剑”展开，主要讲述了热血青年项小天与青云派弟子上官灵羽结伴护送魔剑的过程中相知相识，并逐渐走到一起的故事。,89分钟,2020-01-28(中国大陆), 中国大陆, 汉语普通话,359.0,4.8,1.7%,8.5%,35.6%,35.6%,18.6%,131.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2581590053.jpg
323,神宠鲁弗斯大冒险 Adventures of Rufus: The Fantastic Pet,2020,Ryan Bellgardt,Chris Hoyt/Jerome Reygner-Kalfon,Leah N.H. Philpott/Kyler Charles Beck/Erin Herring/Ryan Bellgardt/Cory Phillips/Evan Assante/Madilyn Kellam/Madelyn Kientz/Mattie Walker/Lisandro Boccacci/Christy Tate/Rayna Rodriguez,家庭/冒险,朋友斯科特和艾米莉，在斯科特的祖母的家，当他们突然发现一个神秘的生物鲁弗斯和巫师阿博特在一个秘密房间。他们有一个使命：在一本古老的咒语书的帮助下，他们将收集一些成分，使一个神奇的尘埃，以拯救他们的世界，一个神奇的世界。然而，他们遇到了几个障碍，当三个神秘的权力仆人想把手放在书上，他们认为这本书有咒语，把一切都变成黄金,83分钟,2020-05-26(美国), 美国, 英语,110.0,4.3,4.2%,4.2%,18.9%,47.4%,25.3%,36.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2604696813.jpg
324,木兰之巾帼英豪,2020,林毅,刘泳希/符龙飞/菊麟/余凯宁/李明轩,刘泳希/符龙飞/菊麟/余凯宁/李明轩,动作/传记/历史/战争/古装,北魏年间，木兰替父从军，载誉而归。十年后柔然再犯边疆，木兰毅然重回战场。为救拓跋熬，木兰落入敌手。在狱中木兰识破坤鹏诡计，坤鹏将大汗杀害并嫁祸给木兰，木兰为保护无辜百姓与坤鹏决战，公主指出真凶是坤鹏，混战中坤鹏被杀死，云中之乱平息。本片颂扬和平和民族和谐，表现了作为女性的花木兰不抛弃同胞，不放弃国土，自强不息的优秀品质和家国情怀。,92分钟,2020-04-17(中国大陆), 中国大陆, 汉语普通话,478.0,3.7,0.0%,1.8%,23.6%,32.7%,41.8%,193.0,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2596086824.jpg
325,如来神掌,2020,黄羿,冯岸榕,邹兆龙/巫迪文/唐菲/黄一飞,科幻,龙剑北因为要筹钱救自己病重的妹妹，在一次机缘巧合之下，接触到神秘组织黑羽会，黑羽会不断在做人体实验，企图造出拥有超能力的改造人。为了钱，龙剑北接受超能力改造。由于控制不了体内的超能力，龙剑北拜了一位老者为师，学习驾驭超能力，学会了如来神掌，并结识了一位武林中的名门正派，二人一同上路，展开了各种紧张刺激的冒险……,,2020-03-10(中国大陆), 中国大陆, 汉语普通话,445.0,3.6,0.0%,5.0%,13.3%,38.3%,43.3%,170.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2590124707.jpg
344,米兰达：我的欢乐庆典 Miranda: My Such Fun Celebration,2020,,,米兰达·哈特/莎莉·菲利普斯/萨拉·哈德兰/派翠西亚·霍吉/汤姆·艾利斯/亚当·雷纳 Adam Rayner/艾玛肯尼迪 Emma Kennedy/迈克尔·兰德斯 Michael Landes/娜奥米·本特利 Naomi Bentley/奈杰尔·哈弗斯 Nigel Havers/希瑟·斯摩 Heather Small/马伊姆·拜力克 Mayim Bialik,喜剧,The cast reunite to look back over a decade of such fun， friendship， romance and everything that made millions of fans connect with this unique and very special sitcom.,70分钟,2020-01-01(英国), 英国, 英语,667.0,9.3,74.0%,19.3%,5.7%,0.0%,1.0%,274.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2579512501.jpg
345,还会与你相见3次 あと3回、君に会える,2020,萩原健太郎,大岛里美,山本美月/真荣田乡敦/西野入流佳/工藤阿须加/古川琴音/真岛秀和/水間ロン/塚本高史/光石研/吉行和子/酒井若菜,剧情/爱情,由山本美月主演，眞栄田郷敦出演的SP电视剧『U-NEXT presents あと3回、君に会える』（还会与你相见3次）将于3月31日晚21:30 - 23:24在关西电视台・富士电视台播出。,114分钟,2020-03-31(日本), 日本, 日语,712.0,7.6,18.0%,49.1%,29.0%,3.5%,0.3%,294.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2591636235.jpg
346,艺术死了,2020,周圣崴,彭锋/周圣崴,刘刚/杨卫/郑林/周圣崴,剧情/悬疑,《女他》之后“我”陷入创作瓶颈，在采访身边艺术家朋友如何突破瓶颈期之际，偶然在一间艺术家工作室里撞见一具姿势诡异的艺术家尸体，在好奇心和创作欲的驱使下，“我”开始拿着摄影机调查这个死去的艺术家，随之而来的事情也变得越来越奇怪和……不可控……,84分钟,2020-07-29(FIRST青年影展), 中国大陆, 汉语普通话,381.0,7.5,25.0%,37.5%,27.5%,6.7%,3.3%,183.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2611820311.jpg
347,温德米尔儿童 The Windermere Children,2020,迈克尔·塞缪尔斯,Simon Block,托马斯·克莱舒曼/萝玛拉·嘉瑞/伊恩·格雷/蒂姆·麦克纳尼/马塞尔·萨巴特/菲利普·克里斯托弗/安娜·舒马赫,剧情/战争,第二次世界大战后在英国被安置和重建的大屠杀儿童的悲惨故事，并最终使人得以肯定。它始于新大陆的不确定性和恐惧，但最终导致了所有人都珍惜的希望和善意以及终生的友谊和幸福。,88分钟,2020-01-27(英国), 英国, 英语,805.0,7.3,16.6%,38.5%,40.3%,3.1%,1.6%,247.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2582275464.jpg
348,谎言的岛屿 La isla de las mentiras,2020,宝拉·康斯,宝拉·康斯/Luis Marías,内瑞雅·巴德洛斯/达里奥·格兰迪内蒂/埃托尔·卢纳/米洛·塔波阿达/Victoria Teijeiro/Ana Oca,剧情,1921年，载着260名西班牙移民的蒸汽船向着美国缓缓起航。然而，不久后它就在西班牙加利西亚海岸的小岛附近沉没。唯有三名居住在该岛上的女人们发现了船上的情况，救出了其中的五十名乘客，由此被歌颂为英雄。当一名来自阿根廷的记者前来报道这起事件时，他开始怀疑这起意外是人为所致。谣言像野火般散播至整个岛屿。随着记者的调查逐渐深入，真相慢慢浮出水面。被称为英雄的三位女人们不得不面对质疑，而她们身上的嫌疑也随之增加……,94分钟,2020-05-14(阿根廷)/2020-07-24(西班牙), 西班牙 / 阿根廷 / 葡萄牙, 西班牙语,83.0,7.1,9.3%,44.0%,40.0%,5.3%,1.3%,43.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614449642.jpg
349,刑事zero 特别篇2020 刑事ゼロ スペシャル2020,2020,及川拓郎,户田山雅司,泽村一树/泷本美织/高冈早纪/武田铁矢/寺岛进/渡边一计/猫背椿/横山大介/财前直见/近藤公园,剧情/悬疑/犯罪,《刑事Zero 特别篇2020》中，时矢和佐相面对的是，被认为是以“幕末四大刽子手”为主题的令人毛骨悚然的连续杀人事件，首先麻烦的是从遗体口中发现时矢的亲笔书写的笔记，时矢面对审问委员会施加压力，陷入惩戒免职的危机之外，终于时矢和佐相拼命隐藏的“时矢记忆丧失”这一最大的“秘密”也可能被１３系的人发现。,120分钟,2020-06-07(日本), 日本, 日语,82.0,6.8,12.5%,29.7%,45.3%,9.4%,3.1%,28.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2614047378.jpg
350,忘却的幸子 新春SP 忘却のサチコ 新春スペシャル,2020,山岸圣太,大岛里美,高畑充希/早乙女太一/吹越满/ふせ えり/逢泽莉娜/重冈漠/上地春奈/村上淳/叶山奖之/池田铁洋/布施绘里,,高畑充希《忘却的幸子》新春SP预告片，因为被悔婚而大吃特吃的女子，今次来到神户，在神户港塔等景点奔走，去有马温泉享受，还重遇让她人生大变的前男友，然而关键还是吃吃吃，神户牛、炸串、汉堡排等平民B级美食，会否比五郎吃的正餐更吸引？,56分钟,2020-01-02(日本), 日本, 日语,494.0,6.7,7.7%,27.3%,56.9%,6.4%,1.8%,164.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2577985504.jpg
351,地产老千起落记 Betonrausch,2020,库尼特·卡亚,库尼特·卡亚/约翰尼斯·昆克尔,大卫·克劳斯/弗雷德里克·劳/艾米丽·高斯/亚妮娜·乌泽/苏珊·安吉洛/汉勒斯·魏格纳/恩里克·洛维索/索菲亚·汤玛拉/吉娅·贝/尤韦·普罗伊斯/大卫·哈克/安妮·薛弗/德扬·布钦/约翰娜·英格芬格/皮尔·基维特/罗伯特·舒普/西尔维纳·布克包尔/莎里娜·拉多姆斯基/格瑞迪·京特/马丁·阿姆克尼赫特/卡斯珀·艾歇尔/亚历山大·雅辛,剧情/喜剧,《地产老千起落记》讲述了两个房地产骗子的崛起和没落。维克多·施泰纳（大卫·克劳斯饰）、盖瑞·福克兰（弗雷德里克·劳饰）和银行家尼可尔·克勒博（亚妮娜·乌泽饰）在短时间内暴富。但很快，他们就陷入了一个满是谎言、欺诈和欺骗的漩涡之中，而且越陷越深，直到某一刻，他们完全忘记了现实，不得不决定他们真正看重的是什么。,94分钟,2020-04-17(德国), 德国, 德语 / 英语,727.0,6.5,8.1%,24.8%,55.3%,10.0%,1.8%,214.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2596302763.jpg
