,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
468,潜龙风云 大茶飯,2014,李保樟,李保樟/贺鑫,蔡卓妍/黄秋生/黄又南/陈惠敏/吴志雄/姜皓文/吴浩康/艾威/张同祖/吴家丽/黄岳泰/罗永昌/蔡国隆/于淑范/孙年军/杨美琴,剧情/爱情/犯罪,杨明（黄秋生 饰）在黑道中浸淫多年，早已经爬到了大哥的地位，可是，多年的摸爬滚打让杨明感到疲惫不堪，他只希望能够卸下帮派之中的繁杂事务，过一种平静的生活。一次偶然中，杨明结识了名叫阿媚（蔡卓妍 饰）的茶餐厅老板娘，阿媚的温柔和善良让杨明印象颇深，随着时间的推移，杨明渐渐爱上了阿媚。,100分钟,2014-11-06(中国香港)/2014-11-07(中国大陆), 中国香港 / 中国大陆, 汉语普通话 / 粤语,6438.0,5.5,13.3%,10.5%,34.5%,22.8%,18.9%,2224,27.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2208594089.jpg
469,冰峰游戏 Big Game,2014,贾马里·赫兰德,贾马里·赫兰德,塞缪尔·杰克逊/雷·史蒂文森/吉姆·布劳德本特/泰德·拉文/菲丽西提·霍夫曼/维克多·加博/Onni Tommila/杰米斯·巴特勒/穆罕默德·库尔图卢斯/肯·托马斯/Risto Salmi,动作/冒险,影片讲述的是美国总统座机空军一号遭遇空难事故，坠落在一座雪山之上。处于孤立无援的美国总统有幸得到一名13岁小男孩的救助，但两人雪山上如何生存并等到救援队的到来成为首要问题。并且空军一号的坠落也绝非意外事故那么简单，背后隐藏怎样的阴谋尚不得而知。,90分钟,2014-09-05(多伦多电影节)/2015-03-25(芬兰), 英国 / 芬兰 / 德国, 英语 / 芬兰语,2426.0,5.1,2.7%,9.2%,40.4%,35.0%,12.7%,642,13.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2219560622.jpg
470,硬汉奶爸,2014,李奥,卢卫卫/李奥,刘承俊/刘芸/蓝心妍/王一鸣/狄威/李健仁,喜剧/家庭,程朗（刘承俊 饰）曾经是一名职业散打运动员，在多次比赛中获得过冠军，风头正劲。然而，在某次非常重要的比赛中，程朗败北，这一失败使得自负的程朗陷入了低谷之中无法自拔。何冉（蓝燕 饰）是程朗的女友，虽然深爱着程朗，但他对自己的漠不关心和对散打的过于痴迷使得何冉心灰意冷，丢下了儿子（王一鸣 饰），独自离开。,86分钟,2014-04-11(中国大陆), 中国大陆, 汉语普通话,2073.0,4.2,4.5%,4.5%,24.9%,30.3%,35.8%,246,7.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178296752.jpg
472,姆明：漫游蓝湾 Muumit Rivieralla,2014,泽维尔·皮卡,莱斯利·史德华/安妮娜·恩克尔/Hanna Hemilä/泽维尔·皮卡/Beata Harju/托弗·杨森,伊丽娜·别尔克伦德/玛丽亚·希德/Ragni Grönblom/Alma Pöysti/Beata Harju/马特斯·朗贝克/Carl-Kristian Rundman/Kristofer Gummerus/Martin Bahne/Christoffer Strandberg/Paavo Kerosuo/Katariina Lohiniva/C.G. Wenzel,喜剧/动画/家庭,嚕嚕米一家人決定進行一趟旅程，經歷了一連串海上風暴後，他們來到了蔚藍海岸。這裏是享樂的天堂，美食、華服、帥哥，處處考驗著嚕嚕米一家對於彼此的信任與情感，他們能夠一起返回純樸的姆米谷嗎？本片為慶祝原作者朶貝楊笙百歲誕辰所推出的首部電影長片，改編自1995年出版的同名漫畫，手繪風格色調追求原著精神，帶著五、六零年代的動畫風格，清新療癒。,80分钟,2014-10-10(芬兰), 芬兰/法国, 芬兰语 Finnish,1549.0,8.1,30.3%,47.3%,20.1%,2.0%,0.3%,506,2.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2236989638.jpg
473,廷巴克图 Timbuktu,2014,阿伯德拉马纳·希萨柯,阿伯德拉马纳·希萨柯/凯森·托尔,易卜拉欣·阿迈德/阿贝尔·贾夫里/透珞·琪琪/蕾拉·威勒特·穆罕默德/梅迪·A·G·穆罕默德/凯特利·诺埃尔/法图玛塔·迪亚瓦拉,剧情,陷入宗教极端分子控制下的马里通布图终日遭受圣战分子的迫害“半壁江山都被入侵者占领了”。女性首当其冲。通过讲述 Kidane、Fatima、他们的女儿Toya和Issan，以及他们的小农庄的故事，Abderrahmane Sissako对“被媒体和全世界忽略的”这个地区的恐怖主义表示反对。这位导演用镜头见证了自己心中热爱的萨赫勒地区“男女平民寂静的反抗”，借此揭露现实。,97分钟,2014-05-15(戛纳电影节)/2014-12-10(法国), 毛里塔尼亚 / 法国, 法语 / 阿拉伯语 / 班巴拉语 / 英语 / 桑海语 / 图阿雷格语,3610.0,7.0,10.3%,39.6%,43.2%,5.7%,1.1%,1115,35.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204888102.jpg
474,"亚历山大和他最糟糕的一天 Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,米盖尔·阿尔特塔,罗伯·列博/朱迪斯·维奥斯特,史蒂夫·卡瑞尔/詹妮弗·加纳/艾德·奥克森博尔德/凯瑞斯·多西/迪兰·明奈特/Elise Vargas/Zoey Vargas/Sidney Fullmer/贝拉·索恩,喜剧/家庭,《熊孩子亚历山大的糟心日》（Alexander and the Terrible， Horrible， No Good， Very Bad Day）根据同名青少年文学作品改编而来，该书曾入选美国教育协会推荐的“100本最佳童书”。该片由导演米古尔·阿塔执导，预计将于2014年10月10日在北美上映。,81分钟,2014-10-10(美国), 美国, 英语,5822.0,6.7,8.3%,27.2%,54.8%,8.6%,1.1%,1425,12.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2194255774.jpg
475,馨荣堂日记 형영당 일기,2014,이재진,오보현,林周焕/李源根/孙恩书/李载允,爱情/同性/历史/古装,该剧以“失去爱的人生比死更痛苦”为主题，讲述一对同父异母的兄弟、哥哥的妻子三人间不能实现的爱情故事。,60分钟,2014-11-02, 韩国, 韩语,1819.0,6.7,12.1%,25.7%,49.5%,10.7%,2.0%,516,12.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2208698240.jpg
476,回光奏鸣曲 迴光奏鳴曲,2014,钱翔,钱翔,陈湘琪/东明相/温贞菱/黄采仪/游安顺/白明华,剧情,独居在高雄家中的玲子正面临更年期，女儿在外地求学鲜少返家，丈夫长期在中国大陆经商。她独力照顾住院的婆婆时，同病房新住进一名眼部受创的男子，勾起她寂寞内心的怜悯。突然遭逢失业的玲子开始偷偷照顾男子，藉以填补自己的空虚，受困的人生是否能找到出口？,94分钟,2014-07-01(中国香港电影节)/2015-02-19(中国香港), 中国台湾, 汉语普通话,1217.0,6.7,8.5%,32.8%,48.2%,8.0%,2.4%,439,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2199361304.jpg
477,小混乱 A Little Chaos,2014,艾伦·瑞克曼,Alison Deegan,凯特·温丝莱特/海伦·麦克洛瑞/斯坦利·图齐/艾伦·瑞克曼/詹妮弗·艾莉/马提亚斯·修奈尔/史蒂芬·威丁顿/Paulina Boneva/丹尼·韦伯/保琳·莫兰/菲丽达·劳/Adrian Scarborough/阿利斯泰·皮垂/Barrie Martin/亚当·詹姆斯,剧情/喜剧/爱情,《小混乱》围绕两个园艺师之间的关系展开，两人为法国路易十四设计凡尔赛宫的喷泉时，发生了意见分歧，由此引发了一连串笑料。凯特·温丝莱特和马提亚斯·修奈尔茨在片中将扮演两个有趣的园艺师，而艾伦·里克曼则出演路易十四，三人之间的较量令人期待。,116分钟,2014-09-13(多伦多电影节)/2015-04-17(英国), 英国, 英语,3884.0,6.6,7.8%,27.6%,51.5%,11.8%,1.3%,1138,20.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2238540172.jpg
478,星图 Maps to the Stars,2014,大卫·柯南伯格,布鲁斯·瓦格纳,朱丽安·摩尔/米娅·华希科沃斯卡/罗伯特·帕丁森/约翰·库萨克/莎拉·加顿/凯丽·费雪/奥莉维亚·威廉姆斯/妮娅姆·威尔逊/艾米利亚·麦卡锡/埃文·伯德/阿曼达·布鲁盖尔/珍妮·海特梅亚/乔纳森·沃顿,剧情,桑福德（约翰·库萨克 John Cusack 饰）是一名精神病医生，在治愈他人疾病的同时，桑福德自己的家庭却伤痕累累。儿子本杰（伊万·伯德 Evan Bird 饰）年纪轻轻却因为吸毒而被关进了戒毒所，女儿阿加莎（米娅·华希科沃斯卡 Mia Wasikowska 饰）更糟，她竟然因为纵火而被关入了精神病院。,111分钟,2014-05-19(戛纳电影节)/2015-02-27(美国), 加拿大 / 美国 / 德国 / 法国, 英语,6943.0,6.3,6.1%,25.1%,49.4%,16.4%,3.0%,2114,28.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2200754657.jpg
479,行过死荫之地 A Walk Among the Tombstones,2014,斯科特·弗兰克,劳伦斯·布洛克/斯科特·弗兰克,连姆·尼森/帕特里克·麦克戴德/劳拉·布林/大卫·哈伯/丹·史蒂文斯/埃里克·尼尔森/普鲁瓦·贝迪/奥拉维尔·达里·奥拉夫松/德沃拉·纳尔逊/弗兰克·德·胡里奥/塞巴斯蒂安·罗奇/惠特尼·阿贝勒,剧情/悬疑/犯罪,影片改编自劳伦斯·布洛克1992年出版的同名犯罪小说，尼森饰演的马修·斯卡德（Matthew Scudder）曾是一位纽约警察，如今则是无证行业的私家侦探。纽约发生了一系列针对毒贩妻子的绑架案，受害人均惨遭杀害。,113分钟,2014-09-18(美国), 美国, 英语,7705.0,6.3,4.6%,23.8%,57.6%,12.6%,1.4%,1936,27.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2185337913.jpg
480,冬日奇缘 Winter's Tale,2014,阿齐瓦·高斯曼,阿齐瓦·高斯曼/马克·赫尔普林,科林·法瑞尔/马特·波莫/露西·格里菲思/迈克尔·帕特里克·克兰/布莱恩·胡奇森 /凯文·考利甘/阿兰·杜伊尔/罗素·克劳/杰西卡·布朗·芬德利/乔恩·帕特里克·沃克/大卫·奥布莱恩·哈特/威廉·赫特/莫里斯·琼斯/麦凯拉·特威格斯/马修·R·斯特利/詹妮弗·康纳利/威尔·史密斯,剧情/悬疑/奇幻,皮特（柯林·法瑞尔 Colin Farrell 饰）是一名心地善良的男子，却在无奈之下加入了名为“短尾巴”的黑帮组织，成为了一名小偷。一场意外中，皮特得罪了黑帮大佬索穆斯（罗素·克劳 Russell Crowe 饰），引来了杀身之祸，为了保命，他不得不踏上了逃亡的旅途。,118分钟,2014-02-14(美国), 美国, 英语,4089.0,5.7,6.3%,15.7%,43.4%,27.2%,7.4%,1245,22.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2163536047.jpg
481,王牌,2014,范建浍,范建浍/陈建忠/吴放,林志玲/梁家辉/钟欣潼/蒙亭宜/邬君梅/李铭顺/郑则仕/苏瑾/刘璐佳/吕聿来,剧情/悬疑,故事发生在二十世纪三十年代，共产党的秘密会议遭到了国民党的突袭，一大批地下党不幸遭到逮捕。地下党负责人王峰（梁家辉 饰）布置下了紧急任务，因为党内的重要任务“王牌”就在被逮捕的地下党中。,90分钟,2014-12-31(中国大陆), 中国大陆, 汉语普通话,8456.0,4.6,3.7%,8.7%,27.7%,34.5%,25.4%,2941,156.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2213350249.jpg
482,非礼勿视2 See No Evil 2,2014,Jen Soska/Sylvia Soska,Nathan Brookes/Bobby Lee Darby,卡恩/丹妮尔·哈丽丝/凯瑟琳·伊莎贝尔/卡吉-埃里克·埃里克森/切兰·西蒙斯/格雷斯顿·霍尔特/李·马贾道布/Michael Eklund/Reese Alexander/Kelly-Ruth Mercier/Lynn Colliar/Nancy Bell/克里斯蒂娜·怀道尔/Samantha Noble/史蒂文·维德勒,恐怖,某座城市的验尸房，艾米（丹妮尔·哈丽丝 Danielle Harris 饰）行色匆匆，准备参加亲朋为她准备的生日派对。而就在此时，惨无人道的大屠杀在城中另一个角落发生，九人遇害，而屠戮他们的凶手雅克布·古德奈特（Glen Jacobs 格兰·“凯恩”·雅克布 饰）也在救护车上咽下最后一口气。眼看派对泡汤，艾米只得和同事赛斯（卡吉-埃里克·埃里克森 Kaj-Erik Eriksen 饰）打起精神准备接收送来的尸体。而就在此时，艾米的哥哥威尔（格里斯顿·霍尔特 Greyston Holt 饰）带着凯拉（切兰·西蒙斯 Chelan Simmons 饰）、塔玛拉（凯瑟琳·伊莎贝尔 Katharine Isabelle 饰）等好友潜入验尸房，精心为妹妹准备了盛大欢快的派对。,90分钟,2014-10-21(美国), 美国, 英语,2447.0,4.5,3.3%,5.5%,29.9%,37.2%,24.1%,628,10.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195265001.jpg
483,谁说我们不会爱,2014,刘宝贤,许莎朗/叶佳/未奇/樊菁/麦田,杜淳/颖儿/陈廷嘉/高虎/海鸣威/高健/王妍/于宇昂/汪洋,爱情,苏小暖（颖儿 饰）的志向是当一名职业漫画家，为了这个梦想大学毕业后的她选择留在北京当一名“蚁族”。因为出版社黄编辑突然辞职，小暖的漫画集的出版遭遇危机。为帮助小暖的漫画集顺利出版，当模特的闺蜜钱碎碎决定给小暖牵线著名漫画家海歌，但碎碎竟然把地点约在了工体夜店。富二代辛小野（杜淳 饰）一直过着淫逸奢靡的生活，他跟友人相约晚上在工体夜店开怀畅饮。苏小暖和辛小野一群人在夜店莫老板的邀请下，阴错阳差进了同一间包厢喝酒，一夜宿醉，所有人集体断片。小暖更是遗失了重要的漫画手稿。宿醉醒来的辛小野发现小暖的漫画手稿被自己带回了房间。小暖和小野因为漫画手稿不打不相识。这看似偶然的背后，却是神秘莫老板在背后的精心安排……,96分钟,2014-02-14(中国大陆), 中国大陆, 汉语普通话,6544.0,3.5,3.9%,2.7%,13.4%,25.4%,54.6%,1228,60.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2167458590.jpg
484,大寒桃花开,2014,许安,张炭,冯绍峰/杨幂/于承惠/张博/陈桂玲,爱情/武侠/古装,在那个战火纷飞的年代，人人都怀揣追名逐利的梦，但对于同样出生于穷苦人家的大寒（冯绍峰 饰）与桃花（杨幂 饰）来说，追逐梦想是需付出代价的。桃花从小奋发学习，文武皆能，而在大寒和立春从小生活的村落里，学剑是他们唯一的选择。,93分钟,2014-01-17(中国大陆), 中国大陆, 汉语普通话,2640.0,3.5,10.1%,2.9%,6.0%,12.7%,68.4%,733,22.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2165396303.jpg
485,单向乐队：我们所到之处 One Direction: Where We Are - The Concert Film,2014,Paul Dugdale,哈里·斯泰尔斯/尼奥·贺兰/赞恩·马里克/路易斯·汤姆林斯/利亚姆·佩恩,哈里·斯泰尔斯/尼奥·贺兰/赞恩·马里克/路易斯·汤姆林斯/利亚姆·佩恩,音乐,《单向乐队：我们所到之处》演唱会电影，将包含乐队6月28日及29日，在米兰圣西罗球场举行的演唱会实况，75分钟演唱会画面，《What Makes You Beautiful》及《Best Song Ever》等大热歌曲一网打尽，外加15分钟的独家幕后花絮及乐队成员采访。,106分钟,2014-10-11(爱尔兰/美国), 英国, 英语,661.0,9.4,77.8%,16.2%,4.4%,0.6%,1.1%,198,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196745177.jpg
486,双斩少女 TV未放送话 キルラキル さよならをもう一度,2014,今石洋之,中岛一树,小清水亚美/柚木凉香/洲崎绫/三木真一郎,动画,BD第九卷附,27分钟,2014-09-03(日本), 日本, 日语,1723.0,8.9,58.1%,29.6%,10.8%,1.1%,0.5%,338,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2200214106.jpg
487,透纳先生 Mr. Turner,2014,迈克·李,迈克·李,蒂莫西·斯波/保罗·杰森/多萝西·阿特金森/玛丽昂·贝利/卡尔·约翰逊/鲁斯·西恩/Sandy Foster/艾米·道森/莱丝利·曼维尔/马丁·萨维奇/理查德·布雷默,剧情/传记,《透纳先生》讲述了英国画家约翰·透纳充满创作激情的一生，他曾经因创作手法过于先锋而备受诋毁，然而透纳视绘画创作为生命，一生佳作累累，即使临死前都挣扎着爬起床临摹一具女尸。他在晚年尤其自19世纪40年代起即致力于绘画形式与色彩的探索，用食材、口水等不可思议的颜料作画，引来一片争议之声，被视为英国最伟大的画家之一，也是出了名的艺术怪人。,150分钟,2014-05-15(戛纳电影节)/2014-10-31(英国), 英国 / 法国 / 德国, 英语,7455.0,7.4,13.9%,48.3%,33.4%,3.7%,0.8%,2288,47.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2209080093.jpg
488,最后的直男 The Last Straight Man,2014,马克·贝森格尔,马克·贝森格尔,马克·奇尼洛/本杰明·鲁茨/斯科特·塞尔/大卫·阿兰森/布莱恩·诺兰/布莱克·哈里森,剧情/喜剧/爱情/同性,刘易斯是一个出柜的同性恋男子，他暗恋他最好的直男朋友库伯。在单身派对上，一夜醉酒发生关系后决定在一起后，两人在每年赶上同一天晚上同一酒店套房见面。在过去的十二年中，我们看到四个难忘的夜晚，描绘了两人的成长和他们的友谊的变化。,110分钟,2014-05-06(美国), 美国, 英语,1604.0,7.3,19.3%,37.8%,32.3%,8.1%,2.5%,595,18.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2238190010.jpg
489,呼吸 Respire,2014,梅拉尼·罗兰,Anne-Sophie Brasme/Julien Lambroschini,约瑟芬·约比/璐·德·拉格/伊莎贝尔·卡雷/克莱尔·凯姆/拉蒂沃杰·布克维奇/罗珊妮·杜兰/托马·索利韦尔/Camille Claris/卢卡·梅利亚瓦/Louise Grinberg/Fanny Sidney/安·玛丽文/玛丽·德纳尔诺/Carole Franck/Alejandro Albarracín,剧情,十七岁的查理（Joséphine Japy 饰）乖巧懂事，是个十分讨人喜欢的女孩，和大部分同龄的姑娘们一样，查理对未来充满了美好而又光明的幻想。莎拉（Lou de Laâge 饰）满头金发，走在校园里十分惹眼，而她的性格和她的发色一样张扬而高调，萨拉向往无拘无束的自由生活，几乎就是循规蹈矩墨守成规的查理的对照面。,91分钟,2014-05-17(戛纳电影节)/2014-11-12(法国), 法国, 法語 French,5868.0,6.9,11.4%,33.3%,47.0%,7.4%,1.0%,1827,32.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204598428.jpg
490,出轨幻想 Third Person,2013,保罗·哈吉斯,保罗·哈吉斯,奥利维亚·王尔德/米拉·库尼斯/詹姆斯·弗兰科/连姆·尼森/艾德里安·布洛迪/金·贝辛格/玛丽亚·贝罗/卡罗琳·古多尔/莫兰·阿提艾斯/大卫·哈雷伍德/里卡多·斯卡马乔,剧情/爱情,据导演保罗·哈吉斯描述，该片结构类似《撞车》，不过它是三条爱情线交织，故事以非常奇特的方式发生在纽约、巴黎和罗马三个城市。其中连姆·尼森饰演一名新闻记者，奥利维亚·王尔德的角色是一位纽约八卦专栏作家，其它演员尚未定角。,137分钟,2014-06-20(美国), 英国 / 美国 / 德国 / 比利时, 英语,4061.0,6.9,10.8%,35.3%,44.6%,7.8%,1.5%,1093,39.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2184727114.jpg
491,布鲁克林最愤怒的人 The Angriest Man in Brooklyn,2014,菲尔·奥尔登·罗宾森,丹尼尔·塔力兹/阿西·达扬,罗宾·威廉姆斯/米拉·库尼斯/彼特·丁拉基/梅丽莎·里奥/哈米什·林克莱特/萨顿·福斯特/詹姆斯·厄尔·琼斯/理查德·坎德/丹尼尔·雷蒙特/杰里·阿德勒/小伊塞亚·维特洛克/李·加林顿/欧嘉·梅雷迪斯,剧情/喜剧,,83分钟,2014-05-23(美国), 美国, 英语,2778.0,6.9,10.8%,33.2%,47.5%,7.1%,1.4%,741,12.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519216992.jpg
492,杀死信使 Kill the Messenger,2014,迈克尔·科斯塔,彼得·兰德斯曼/加里·韦布/Nick Schou,玛丽·伊丽莎白·温斯特德/麦克·辛/杰瑞米·雷纳/雷·利奥塔/罗伯特·帕特里克/安迪·加西亚/帕斯·贝加/迈克尔·肯尼斯·威廉姆斯/巴里·佩珀/奥利弗·普莱特/罗丝玛丽·德薇特/理查德·希夫/蒂姆·布雷克·尼尔森/苏珊·沃尔特斯/祖舒华·克洛斯,剧情/悬疑/犯罪,该片改编自记者盖瑞·韦布的真人事件，他因揭露中情局毒品内幕而被CIA毁了整个生活的故事。,112分钟,2014-10-10(美国), 美国, 英语,3042.0,6.8,7.7%,33.6%,51.3%,6.3%,1.0%,730,11.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2185279427.jpg
493,危险的传言 위험한 소문 : 찌라시,2014,金光植,金光植,金康宇/朴圣雄/安圣基/郑镇荣/高昌锡/高媛熙,剧情/犯罪,宇坤（金康宇 饰）是一名心中怀有远大理想的经纪人，希望能够依靠自己的实力将手下十分信任自己的女演员一举捧红。然而，一宗空穴来风的谣言使得女演员身败名裂，并最终在绝望之中选择结束自己的生命，仿佛在一夜之间，宇坤失去了一切。,121分钟,2014-02-20(韩国), 韩国, 韩语,1585.0,6.7,9.1%,29.8%,51.4%,8.0%,1.7%,374,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2166843862.jpg
494,猫侍 剧场版 猫侍 劇場版,2014,渡边武/山口义高,永森裕二/山口义高/城定秀夫/黑木久胜,北村一辉/莲佛美沙子/寺胁康文/浅利阳介/户次重幸/洞口依子/温水洋一/津田宽治/横山惠/斋藤洋介/小野寺昭,剧情/喜剧/古装,曾经名震加贺藩的剑术师傅的斑目久太郎（北村一辉 饰），被人称作“斑鬼”。然而他早已威风不再，为求生计而告别妻女，独自来到江户寻找新的门庭。人生最落魄的时候，斑目盘桓在江户的长屋中，考糊雨伞勉强度日。这一天，几个流氓找上门来。对方来自米泽一家，米泽一家的老大爱狗如命，三十年前曾和亲猫派的相泽一家结下梁子。如今新的奉行是亲猫派，甚至因此要和相泽结下猫亲家。为了避免被倾轧的命运，米泽一方花五两雇佣斑目杀掉对方老大的爱猫玉之丞。人穷志短，斑目结下这桩不入流的委托，当他高高举起武士之刀时，却被玉之丞超萌的大眼睛所融化……,100分钟,2014-03-01(日本), 日本, 日语,2779.0,6.6,9.2%,26.7%,53.1%,9.2%,1.8%,758,7.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2167937557.jpg
495,开心超人2：启源星之战,2014,黄伟明,黄伟明/陈彦瑶/王代旺/柯禹/罗钰婷/段蕾蕾,祖晴/高全胜/刘红韵/邓玉婷/严彦子/李团/张琳,动画/冒险,一场隆重的超人比赛正在星星球红红火火的进行着，各路超人汇聚于此，处处呈现出一片欢乐的汪洋。开心超人（刘红韵 配音）、甜心超人（邓玉婷 配音）、花心超人（严彦子 配音）等一行人亦来到此处，投身于这快乐的海洋之中，如此热闹的地方，自然也少不了调皮捣蛋惹麻烦的大大怪（高全胜 配音）和小小怪（严彦子 配音）。,85分钟,2014-07-18(中国大陆), 中国大陆, 汉语普通话,1399.0,6.6,23.4%,20.4%,31.0%,14.6%,10.6%,212,10.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2188128803.jpg
496,各取应得 we still kill the old way,2014,萨沙·本奈特,萨沙·本奈特/Dougie Brimson/Gary Lawrence,艾莉森·杜迪/詹姆斯·科兹莫/史蒂文·伯克夫/丽赛特·安东尼/Ian Ogilvy,犯罪,,94分钟,2014-12-12, 英国, 英语,112.0,6.5,12.1%,24.2%,42.4%,18.2%,3.0%,17,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2218397731.jpg
497,五彩神箭,2014,万玛才旦,万玛才旦,仁青顿珠/索郎尼马/多布杰,剧情,讲述青海尖扎地区的拉隆村和达莫村世代友好，两村向来有着传统射箭比赛的习俗。射箭世家的大儿子扎东已经连续两年输给了达莫村的神射手尼玛，无缘象征神射手的“五彩神箭”。怀恨在心的他阻扰尼玛与自己妹妹的恋情。两个村的孩子暗地里也在比试箭艺，长一辈则对传统渐渐的流失而担忧。尖扎县政府将要举办的一场大型国际射箭比赛，扎东和尼玛将代表各自的村庄争夺唯一的参赛资格……,96分钟,2014, 中国大陆, 藏语,378.0,6.5,12.8%,22.0%,44.4%,17.4%,3.3%,130,3.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2195503429.jpg
498,彩虹小马：小马国女孩之彩虹摇滚 My Little Pony: Equestria Girls - Rainbow Rocks,2014,Jayson Thiessen/Ishi Rudell,Lauren Faust/Meghan McCarthy,Tara Strong/Ashleigh Ball/Andrea Libman,喜剧/动画/音乐/家庭,暮暮从魔镜回到了小马国，不过……镜子那边的世界，故事没有结束。,75分钟,2014-09-27(美国), 美国, 英语,516.0,8.3,43.1%,38.3%,12.6%,3.8%,2.1%,108,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561666620.jpg
499,圈套剧场版4：最后的舞台 トリック劇場版 ラストステージ,2014,堤幸彦,莳田光治,仲间由纪惠/阿部宽/生濑胜久/野际阳子/东山纪之/北村一辉/水原希子/中村育二/石丸谦二郎/池田铁洋/吉田钢太郎/前原一辉,爱情/悬疑,位于赤道附近的寸外共和国某个未开发的秘境发现丰富的稀土资源，来自日本的村上商事试图获得当地的开发权，但遭到原住民的反对，还被女巫博诺伊（水原希子 饰）做出恶毒诅咒。该公司职员贺美慎一（东山纪之 饰）找到自称天才物理学家的上田次郎（阿部宽 饰），希望借助他之手戳破女巫的巫术骗局。而在意外目睹诅咒之死的惊人一幕后，心有余悸的上田找到灰头土脸的山田奈绪子（仲间由纪惠 饰），邀请对方和她一同踏上凶险的旅程。与此同时，刑警矢部谦三（生濑胜久 饰）和搭档秋叶原人（池田铁洋 饰）为调查案件也来到当地。,112分钟,2014-01-11(日本), 日本, 日语,5227.0,8.1,36.0%,35.9%,23.9%,3.2%,1.0%,1564,30.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2156548137.jpg
500,打工老板,2014,张唯,陈阳/李丹/王兵/罗四维/孙海帆/李松樟/张鹏,姚安濂/汤嬿/赵炬/黄精一,剧情,曾经，林大林（姚安濂 饰）亦是一位默默无闻的打工仔，然而，多年过去，凭借着自己的努力和坚持，林大林终于翻身做了老板，拥有了一间属于自己的玩具工厂。然而，老板却并不是这么好当的，林大林的命运并非掌握在自己的手中，他的成败完全由手握订单的外商所决定。,98分钟,2014-10-21(广东地区), 中国大陆, 汉语普通话,2583.0,8.0,30.9%,46.7%,17.2%,3.0%,2.3%,241,21.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2197286501.jpg
501,脑中蜜 Honig im Kopf,2014,蒂尔·施威格/拉尔斯·格梅琳,蒂尔·施威格/海利·马丁内克,蒂尔·施威格/爱玛·施威格/迪特·哈勒沃登/达尔·萨利姆/詹妮特·海因/法赫里·亚迪姆/扬·约瑟夫·利费斯/帕斯奎尔·阿莱亚尔迪/斯洛·派克内尔/卡特琳娜·塔巴赫/萨缪尔·芬齐,剧情,影片讲述了一段不同寻常的感情，发生在蒂尔达(爱玛·施威格 饰)和她的祖父阿曼杜斯(迪特·哈勒沃登 饰)之间。阿曼杜斯患上了阿尔茨海默病。从前，他是一个懂得享受人生的生活家，幽默而又慈祥的祖父，现在却得变得像个孩子一样。只有10岁的蒂尔达可以和他沟通，蒂尔达单纯地把这位失去生活能力的老人当成一个孩子，接受他。影片用幽默的方式讲述，但同样让人看到笑容背后的悲伤与泪水。,139分钟,2014-12-25(德国), 德国, 德语 / 意大利语,1968.0,8.0,30.5%,45.1%,20.6%,3.2%,0.5%,674,11.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2216160700.jpg
