,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
737,你也不美丽 You're Ugly Too,2015,Mark Noonan,马克·努南,艾丹·吉伦/George Pistereanu/Erika Sainte,喜剧,史黛斯（Lauren Kinsella 饰）在母亲离世后无依无靠，只好跟随多年没见的舅父威尔（艾丹·吉伦 饰）前往都柏林乡郊，开始相依为命生活。因为史黛斯被诊断出有渴睡症而没有学校愿意接收，幸好有邻居艾美莉（埃里卡圣 饰）充当家教教授知识，充实了孤单的生活。当一切慢慢重上轨道时，史黛斯赫然发现威尔是假释囚犯！因为要照顾她才得以离开..,81分钟,2015-02-07(柏林电影节), 爱尔兰, 英语,910.0,7.4,15.2%,42.7%,37.9%,3.5%,0.6%,304,6.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2295502261.jpg
738,日长似岁 A Month of Sundays,2015,马修·塞维尔,马修·塞维尔,安东尼·拉帕格利亚/Wayne Anthoney/Nick Batzias/朱丽娅·布莱克/John Clarke/贾丝婷·克拉克/Terence Crawford/Indiana Crowther/Mannon Davies/Mikaela Davies/Donal Forde/Patrick Graham/Alec Hall/Phil Harris/Paul Harvey,喜剧,悲催的房地产经纪人弗兰克，他的生意失利，又家人的关系处于空前的低谷，在这时，偶然遇见了莎拉——这个让他想起他母亲的女人，他们之前逐渐深厚的感情开始在感情上治愈他。,109分钟,2015-09-13(多伦多电影节)/2016-04-28(澳大利亚), 澳大利亚, 英语,204.0,7.4,18.5%,40.5%,34.1%,5.2%,1.7%,69,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2268658733.jpg
739,友军倒下 Man Down,2015,蒂托·蒙蒂尔,亚当·G·西蒙/蒂托·蒙蒂尔,希亚·拉博夫/杰·科特尼/加里·奥德曼/凯特·玛拉/托利·基特尔斯/小克利夫顿·克林斯/查理·肖特韦尔/何塞·巴勃罗·坎蒂略/贾斯汀·史密斯/保罗·萨多/皮尔·肯内尔/内德·尤瑟夫/杰伦·摩尔/吉姆·克洛克/沃尔·帕克斯/尼克·琼斯/克里斯托弗·贝瑞,剧情/惊悚/战争,,90分钟,2015-09-06(威尼斯电影节)/2016-12-02(美国), 美国, 英语,1145.0,7.2,18.6%,35.4%,37.7%,5.9%,2.4%,299,12.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2431071339.jpg
740,酷毙了 Dope,2015,瑞克·法穆易瓦,瑞克·法穆易瓦,沙梅克·摩尔/托尼·雷沃罗利/科雷西·克莱门斯/金伯莉·伊丽丝/夏奈尔·伊曼/泰加/布莱克.安德森/佐伊·克罗维兹/福里斯特·惠特克/勒凯斯·斯坦菲尔德/瑞克·福克斯/阿伦·马尔多纳多/罗杰·格午埃文·史密斯,剧情/喜剧/犯罪,马尔科姆（沙美克·摩尔 Shameik Moore 饰）是一位决心不走寻常路的高中生，形式高调又异常古怪的他常常会成为众人眼中的怪胎，因此受到欺负和孤立，日子很不好过。对于马尔科姆来说，能够平平安安的度过高中的最后一个学年就是自己最大的心愿。,103分钟,2015-06-19(美国), 美国, 英语,5307.0,7.2,13.4%,39.2%,40.2%,6.0%,1.1%,1217,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2241394426.jpg
741,实验者 Experimenter,2015,米歇尔·阿米瑞亚德,米歇尔·阿米瑞亚德,彼得·萨斯加德/薇诺娜·瑞德/爱德华多·巴莱里尼/吉姆·加菲根/安东尼·爱德华兹/约翰·帕拉迪诺/塔恩·曼宁/凯南·鲁兹/安东·叶利钦/约翰·雷吉扎莫/约什·汉密尔顿/丹尼斯·海斯伯特/唐尼·科沙瓦茨/沃迪·科蒂斯·霍尔/洛里·辛格/艾米莉·特里梅因,剧情/传记/历史,影片根据1961年耶鲁大学权利服从电击实验事件改编，实验者毫无节制地提升惩罚电压，电压早已超过人类承受的极限。每个普通人只要服从了规则，则可能无意识地变成杀手，教授由此开始怀疑人性，普通人只是受人操纵的傀儡。,90分钟,2015-01-25(圣丹斯电影节), 美国, 英语,2526.0,7.0,12.9%,35.2%,43.4%,7.3%,1.2%,735,26.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2258047426.jpg
742,战争 Krigen,2015,托比亚斯·林道赫姆,托比亚斯·林道赫姆,皮鲁·埃斯贝克/图娃·诺沃妮/达尔·萨利姆/索伦·莫灵/夏洛特·蒙克/艾历克斯·休·安德森/杜菲·阿尔-加布尔/雅各布·弗劳伦德/菲利普·辛·丹白克,剧情/战争,连长Claus M. Pedersen率领着他的士兵驻扎在阿富汗的一个省。远在丹麦，Claus的妻子Maria的生活也遇到了很多的烦恼。丈夫在很远的地方参加战争，让她提心吊胆，而且孩子们也哭闹着想见到自己的父亲。在一次看似寻常的任务执行当中，士兵被困在了火力凶猛的包围圈之内。为了拯救他的士兵，Claus做出了一个会给他自己以及他的家庭造成难以想象后果的决定。,115分钟,2015-09-05(威尼斯电影节)/2015-09-10(丹麦), 丹麦, 阿拉伯语 / 英语 / 丹麦语,1913.0,6.8,8.1%,35.0%,48.1%,7.4%,1.4%,560,19.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2271239666.jpg
743,游戏改变者 The Gamechangers,2015,欧文·哈里斯,James Wood,丹尼尔·雷德克里夫/比尔·帕克斯顿/约瑟夫·戴浦西/莱克斯·金/尼克·伯莱尼/D·大卫·莫林/詹姆斯·亚历山大,剧情/传记,丹尼尔·雷德克里夫有望加盟一部关于《侠盗猎车手》创始人的BBC电视电影，双方正在谈判中。丹尼尔将出演山姆·豪泽是Rockstar公司的总裁，他一手推出了《侠盗猎车手》、《马克·佩恩》等热门游戏，影片将围绕山姆与律师杰克间的官司展开。影片由《黑镜》导演欧文·哈里斯执导，预计4月20日即将开拍。,90分钟,2015-09-15(英国), 英国, 英语,1801.0,6.8,10.0%,30.5%,49.6%,8.5%,1.5%,0,5.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2271912408.jpg
744,触火之恋 Touched with Fire,2015,Paul Dalio,Paul Dalio,凯蒂·霍尔姆斯/卢克·科比 /克里斯汀·拉蒂/格里芬·邓恩/布鲁斯·奥尔特曼/亚历克斯·马内塔/Edward Gelbinovich/丹尼尔·格罗尔/Patrick Byas/Genevieve Adams/詹姆斯·勒塞纳/James Miles/Angela Pierce/Rob Leo Roy/Kim Rosen,剧情/爱情,Two manic depressives meet in a psychiatric hospital and begin a romance that brings out all of the beauty and horror of their condition.,110分钟,2015, 美国, 英语,228.0,6.8,13.4%,34.9%,32.3%,16.7%,2.7%,86,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2360945574.jpg
745,再见金钱，前往贫困村 ジヌよさらば かむろば村へ,2015,松尾铃木,松尾スズキ/いがらしみきお(原作),松田龙平/阿部隆史/松隆子/二阶堂富美/片桐入/中村优子/村杉蝉之介/伊势志摩/オクイシュージ/茂吕师冈/荒川良良/皆川猿时/松尾铃木/西田敏行,,曾经平凡无奇的银行职员高见武晴（松田龙平 饰）患上了罕见的职业病，他对金钱极度过敏，一旦看见或碰触就会晕眩恶心乃至休克。为了过上零日元的生活，他辞职来到了老龄化高达40%的东北小山村上吕切村，准备自力更生丰衣足食。有些热情过度的村长天野与三郎（阿部隆史 饰）对这个没有任何生活常识和求生技巧的年轻人无法坐视不管，他和妻子亚希子（松隆子 饰）介入阿武的生活，让他笨拙地在村里扎下脚跟。被奉为神的老爷爷（西田敏行 饰）每天拿着相机，记录着阿武和村民们奔忙的点点滴滴。村长改选在即，上吕切村则面临着并入其他行政区的危险。与此同时，某个神秘之人（松尾铃木 饰）到来，揭开了与三郎鲜为人知的悲伤过去……,121分钟(日本),2015-04-04(日本), 日本, 日语,3108.0,6.6,7.5%,28.8%,51.5%,9.8%,2.4%,969,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215133025.jpg
746,爱情初学者 Alaska,2015,克劳迪奥·库佩利尼,克劳迪奥·库佩利尼,埃利奥·杰曼诺/阿斯特丽德·伯格斯-弗瑞斯贝/瓦莱里奥·比纳斯科/艾琳娜·蕾多娜希奇/Antoine Oppenheim/Paolo Pierobon/Pino Colizzi/马尔科·达莫雷/罗什迪·泽姆/Anastasia Vinogradova/泽维尔·勒梅特/Éric Caruso/Fred Epaud/Maria Sole Mansutti/Riccardo Floris/Anis Gharbi/Nicola Sisti Ajmone,剧情/爱情,福斯托和纳丁在巴黎一家酒店第一次认识，他们都很脆弱，孤独，渴望拥有幸福。福斯托是移居法国的意大利人，作为一个服务员他希望自己能有所作为，但一直未果，而纳丁是一个年轻而美丽的法国姑娘。他们双双坠入爱河，两人的命运从此交织在一起。,125分钟,2015-10-23(罗马电影节), 意大利 / 法国, 意大利语 / 法语,2012.0,6.6,9.1%,29.3%,44.6%,14.0%,3.0%,637,15.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2271622588.jpg
747,芭比之公主的力量 Barbie in Princess Power,2015,Zeke Norton,Marsha Griffin,Rebecca Husain/Patrica Drake/布里特尼·伊丽莎白·艾尔文/迈克尔·科普萨/凯莉·谢里丹/Kira Tozer,动画,影片讲述芭比扮演一个喜欢看漫画书的年轻女孩Alex。但她的生活比不如意，所以她希望成为一名像漫画书中的超级英雄。经过一番努力，她的愿望终于实现了，如愿地成为了现实生活中的一名超级女英雄。也因此她经常会被追捕，为此，她需要拯救自己和自己的国家。其实她从一开始她便是一名超级英雄了……,80分钟,2015-03-03(美国), 美国, 英语,531.0,6.4,17.7%,16.2%,40.7%,17.9%,7.4%,67,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2225399129.jpg
748,奋力求生 2survive,2015,Tom Seidman,Tom Seidman,Sam Bearpaw/Madison Brightwell/乔纳森·坎普/埃里克·埃斯特拉德/Stephanie Greco/Ingrid Haubert/Michael Laurie/Sean Liang/Steve Sirkis,剧情/惊悚/冒险,A desert survival reality show goes horribly wrong.@,,, 美国, 英语,270.0,6.4,8.2%,25.1%,48.4%,14.2%,4.1%,90,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2411506724.jpg
749,青木原树海 The Sea of Trees,2015,格斯·范·桑特,克里斯·斯帕林,马修·麦康纳/渡边谦/娜奥米·沃茨/凯蒂·阿赛尔顿/乔丹·加文瑞斯/詹姆斯·塞托/苏珊·加比布托,剧情,《Sea of Trees》的故事发生在日本富士山脚下的一片森林，这片森林阴暗诡异，任何人如果进入都难逃一死。因此，这片森林成为了自杀者的圣地。马修麦康纳饰演的角色，一名美国人，走进了森林想要结束自己的生命。在路上，他意外地遇到了一位对死亡犹豫不决的日本人（渡边谦），他正要走出森林。两个命途迥异的人于是踏上了一条相同的路。,110分钟,2015-05-16(戛纳电影节)/2016-04-29(日本)/2016-08-26(美国), 美国, 日语 / 英语,1819.0,6.1,7.3%,20.3%,46.2%,21.8%,4.5%,642,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2372481204.jpg
750,魅惑 Córki dancingu,2015,阿格涅什卡·斯莫琴斯卡,罗伯特·博勒斯德,玛塔·马祖雷克/米哈利娜·奥利尚斯卡/金嘉·普雷斯/安德烈·卡诺普卡/雅酷朴·盖尔秀/兹古蒙特·马拉诺维兹奇/马格达莱娜·谢莱卡/卡翠娜·赫尔曼/马辛·科瓦奇克/马尔塔·马利克瓦思佳/兹比格涅夫·布奇科夫斯基/伊沃娜·别尔斯卡,剧情/歌舞/奇幻,一对美人鱼姐妹，银和金，在陆地上寻找他们的梦想天堂。歌舞辉煌，灯光闪耀的夜生活让两姐妹流连忘返。乐队三人组的主唱女士收养了她们，带两姐妹看遍人间繁华，并让她们在舞台上发光发热，两姐妹的歌声得到了观众的认可。在与人类相处的过程中，两姐妹慢慢了解到人性善与恶。,92分钟,2015-12-25(波兰), 波兰, 波兰语,2218.0,6.0,6.3%,18.0%,50.0%,21.4%,4.3%,684,10.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2410267208.jpg
751,姐妹 Sisters,2015,杰森·摩尔,宝拉·佩尔,蒂娜·菲/艾米·波勒/玛娅·鲁道夫/伊克·巴里霍尔兹/詹姆斯·布洛林/黛安·韦斯特/约翰·塞纳/约翰·雷吉扎莫/鲍比·莫尼汉/凯特·麦克金农/瑞秋·德拉彻/格里塔·李/麦蒂森·达文波特/圣蒂诺·方塔纳/希瑟·玛塔拉佐/丹·伯德,喜剧,SNL著名搭档，曾获得三项金球奖八个艾美奖的蒂娜·菲（Tina Fey）与金球喜剧视后艾米·波勒（Amy Poehler）联合主演。SNL著名喜剧演员玛雅·鲁道夫（Maya Rudolph）也担任重要角色。,118分钟,2015-12-18(美国), 美国, 英语,4155.0,5.8,4.6%,14.5%,50.5%,24.8%,5.6%,1151,10.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2301439382.jpg
752,明星伙伴 Entourage,2015,道格·艾林,道格·艾林/罗伯·魏斯,凯文·康诺利/艾德里安·格尼尔/凯文·狄龙/杰瑞·费拉拉/杰里米·皮文/比利·鲍伯·松顿/海利·乔·奥斯蒙/连姆·尼森/马克·沃尔伯格/卡迪小子/埃曼纽尔·施莱琪/佩瑞·里维斯/雷克斯·李/黛比·玛扎/康斯坦斯·齐默/瑞斯·考罗,喜剧,电影明星文森特（艾德里安·格尼尔 Adrian Grenier 饰）跟他的好兄弟艾里克（凯文·康诺利 Kevin Connolly 饰）、特托（杰瑞·费拉拉 Jerry Ferrara 饰）及伽玛（凯文·狄龙 Kevin Dillon 饰）重出江湖，加入金牌经纪人兼电影公司总经理阿里（杰里米·皮文 Jeremy Piven 饰）的旗下。他们在竞争激烈的好莱坞演艺圈里摸爬滚打，杀出重围，在这期间，他们的目标也发生了微小的变化，但彼此的友谊仍坚定无比……,104分钟,2015-06-03(美国), 美国, 英语,2154.0,5.8,6.2%,16.0%,49.1%,21.5%,7.2%,530,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2242799774.jpg
753,最后的慰安妇 마지막 위안부,2013,林睿,林睿,韩佳英/金美容/李丽,剧情/历史/战争,影片讲述来自韩国、日本、中国的３名年轻女子沦为日本军队慰安妇后备受蹂躏的不幸遭遇。据制片人张宝荣介绍，导演林睿一次在中国吉林拍片时，偶遇一位当年做过日军慰安妇的中国老婆婆，本片剧本即是在老婆婆口述回忆的基础上改编并加以艺术创作而成。老婆婆现已去世。,91分钟,2015-08-03(韩国), 韩国, 韩语,1373.0,5.7,8.0%,15.3%,40.4%,24.7%,11.7%,322,10.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2258843297.jpg
754,圣魇 The Hallow,2015,科林·哈迪,科林·哈迪/费利佩·马里诺,约瑟夫·马勒/博亚娜·诺瓦科维奇/迈克尔·麦克埃尔哈顿/迈克尔·史麦利/盖瑞·莱登/斯图尔特·格雷厄姆/肖恩·泰瑞尔/詹姆斯·米瑞科/比利·特雷纳/阿兰·阿奇博尔德,恐怖,亚当·西切斯（约瑟夫·马勒 Joseph Mawle 饰）带着妻子克莱尔（博亚娜·诺瓦科维奇 Bojana Novakovic 饰）、嗷嗷待哺的孩子离开伦敦，住进了爱尔兰某座森林中央的房子内。不过他们似乎并不受欢迎，附近的一些居民相信这片森林属于神话中所谓圣魇的领地，他们的土地不容侵犯，因此居民们强硬地要求西切斯一家尽快搬离。热衷于真菌、孢子等微生物研究的亚当当然无暇理会当地人的警告，直到某个晚上，他家的玻璃被人打破后才引起重视，并且从警察那里听说了圣魇的传说。,97分钟,2015-01-25(圣丹斯电影节)/2015-11-05(美国), 英国 / 美国 / 爱尔兰, 英语,1386.0,5.7,4.2%,14.7%,50.4%,24.5%,6.2%,362,7.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264454911.jpg
755,隐形姐妹 Invisible Sister,2015,保罗·霍恩,罗温·布兰查德/帕里斯·贝尔克/卡兰·布拉尔/蕾切尔·克劳/奥斯汀·法瑞伯格/威尔·迈尔斯/艾利克斯·迪塞尔/斯科特·里维斯/斯嘉丽特·米尔罗尼,罗温·布兰查德/帕里斯·贝尔克/卡兰·布拉尔/蕾切尔·克劳/奥斯汀·法瑞伯格/威尔·迈尔斯/艾利克斯·迪塞尔/斯科特·里维斯/斯嘉丽特·米尔罗尼,喜剧/奇幻/冒险,一直生活在姐姐成功的阴影下的克莱奥（罗温·布兰查德 Rowan Blanchard 饰）在科研试验过程中不小心制出了隐形药剂，把姐姐变成了隐形人。经过了一系列艰难险阻，遭到忽视的克莱奥能成功将平日如影随形的姐姐变回来吗？姐妹俩又将如何处置彼此之间的尴尬关系呢？面对暗恋的男生卡特，又能否顺利的告白呢？,78分钟,2015-10-09(美国), 美国, 英语,1092.0,5.6,5.1%,9.5%,49.7%,29.6%,6.2%,266,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277220949.jpg
756,朝鲜魔术师 조선마술사,2015,金大胜,金大胜,俞承豪/高雅拉/郭度沅/赵胤熙/李璟荣/朴哲民/孙秉浩/赵达焕,爱情,以朝鲜时代为背景，讲述了嫁到清国去的朝鲜公主和马戏团的少年魔术师相识相爱的故事。,122分钟,2015-12-30(韩国), 韩国, 韩语,1512.0,5.5,5.7%,10.5%,47.1%,28.5%,8.2%,422,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2291122820.jpg
757,女人的战争之肮脏的交易 여자전쟁 비열한 거래,2015,卢镇秀,白新旭,明桂南/金善英/李世昌,情色,因意外事故实名的画家halim。为了丈夫寻找角膜捐赠者的妻子麦捐赠角膜面前祖营主”是晚期癌症患者老人大学根显现出来。角膜捐赠的危险，开始进行交易的刘善英和大根的惊险的性感惊险....。,109分钟,2015-09-17(韩国), 韩国, 韩语,921.0,5.5,11.8%,11.6%,32.1%,30.3%,14.1%,209,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2373209255.jpg
758,剧场版MOZU 劇場版 MOZU,2015,羽住英一郎,仁志光佑,西岛秀俊/香川照之/真木阳子/松坂桃李/伊势谷友介/北野武/长谷川博己/小日向文世/池松壮亮/伊藤淳史/杉咲花/阿部力,悬疑/犯罪,“百舌之乱”引起的一连串波澜渐渐平息，查清妻子死亡真相的警视厅公安部特务第一课警部仓木尚武（西岛秀俊 饰）失去前进的方向，日益消沉。搜查一课警部补大杉良太（香川照之 饰）看透了警界的黑暗，转而成为一名私家侦探。平静的日子里，恐怖事件突然爆发。冷血杀手权藤刚（松坂桃李 饰）带领手下袭击并爆破某高层建筑。与此同时，几个蒙面人试图劫持某国大使馆的汽车，被偶然路过的仓木阻挠。以此为契机，仓木和大杉、明星美希（真木阳子 饰）再度碰头，一度被遗忘的达摩重新占据了众人的脑海。,116分钟,2015-11-07(日本), 日本, 日语,1348.0,5.4,4.6%,10.9%,42.8%,31.4%,10.3%,468,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2267211081.jpg
759,恶魔的糖果 The Devil's Candy,2015,肖恩·伯恩,肖恩·伯恩,伊桑·恩布里/施瑞·阿普莱碧/Kiara Glasco/普路特·泰勒·文斯/Craig Nigh/马可·佩雷拉/A.J. McVicker/托尼·阿门多拉,恐怖,,90分钟,2015-09-13(多伦多电影节), 美国, 英语,537.0,5.3,4.7%,12.3%,37.2%,36.7%,9.1%,154,2.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2381835861.jpg
760,灵蛇爱 แม่เบี้ย,2015,M.L. Pundhevanop Dhewakul,查克利·彦纳姆/麦琪·阿帕/查瓦特·宋宪/Sakrat Ruekthamrong/Karnpitchar Ketmanee,查克利·彦纳姆/麦琪·阿帕/查瓦特·宋宪/Sakrat Ruekthamrong/Karnpitchar Ketmanee,剧情/爱情,在一场旅行之中，Chanachol（查克利·彦纳姆 Shahkrit Yamnarm 饰）邂逅了美丽的导游小姐Mekhala（麦琪·阿帕 Arpa Pawilai 饰），两人一见钟情坠入了情网。然而，Mekhala拥有着神秘不可告人的身世，一条可怕凶猛的大蛇宛如她的守护者一般，会攻击每一个试图靠近它的主人的男人。,126分钟,2015-09-17(泰国), 泰国, 泰语,663.0,4.9,4.4%,7.2%,31.6%,42.0%,14.8%,193,6.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263647233.jpg
761,全力扣杀 全力扣殺,2015,郭子健/黄智亨,郭子健/钱人豪,何超仪/郑伊健/郑中基/谢君豪/梁汉文/刘浩龙/林敏骢/邵音音/鲍春来/王琳,喜剧/动作,吴久秀（何超仪 饰）曾是一名十分专业的羽毛球运动员，技术十分了得，然而，一场意外令她放弃了事业，人生步入了低谷，过得窝囊落魄。某日，在偶然之中，邋邋遢遢浑浑噩噩的吴久秀遇见了小混混刘丹（郑伊健 饰）和他的朋友们，刘丹虽然外表看起来吊儿郎当很不正经，但其实拥有一颗善良的心。,100分钟(香港),2015-05-07(中国香港)/2015-12-11(中国大陆), 中国香港 / 中国大陆, 汉语普通话 / 粤语,2450.0,4.8,3.4%,7.7%,32.5%,37.5%,18.9%,660,18.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2230362086.jpg
762,深情触摸 터치 바이 터치,2015,金豪俊,하나경/구지성/황찬우/이재혁/이정현/차병길/전주현,하나경/구지성/황찬우/이재혁/이정현/차병길/전주현,喜剧/爱情,,75分钟,2015-04-30(韩国), 韩国, 韩语,1275.0,4.3,4.1%,4.0%,23.2%,38.8%,29.9%,324,5.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2238580151.jpg
763,美味速递 맛있는 택배,2015,기대호,송기준/Son Ga-ram (손가람)/이예은,송기준/Son Ga-ram (손가람)/이예은,剧情/爱情/情色,물건 배달해 주다가 몸까지 줘버린 택배 청년!,84分钟,2015-04-02(韩国), 韩国, 韩语,723.0,4.1,6.6%,4.3%,14.8%,36.5%,37.8%,150,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2237543434.jpg
764,危险的性爱 위험한 섹스,2015,,,,爱情/惊悚,我看着我。星灵和她围绕三个男人。性是爱，爱说的男人。“离别的痛苦。那成熟的“单纯的隐的相遇之旅，舒适的硕民。这三个男人的重心成英。性是人的交往。受伤。她背叛自己的男人要去复仇的刀刃。,72分钟,2015-09-23(韩国), 韩国, 韩语,209.0,3.9,9.0%,2.5%,12.3%,27.0%,49.2%,38,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2268504052.jpg
765,三更车库,2014,周耀武,周耀武,方力申/尹素怡/林家栋/谢君豪/白茹/赵成彬/蒋中炜,悬疑/惊悚/恐怖,坐落于某繁华都市闹市区的大厦，担任保安的小包（林家栋 饰）和罗坤（方力申 饰）百无聊赖盯着监控视频，偷窥红男绿女的各种勾当。白总（谢君豪 饰）的车控失灵，小包和罗坤赶来帮忙，事后小包将某车位前的木牌子扔进了垃圾桶里。谁知不久，他便从罗坤口中听到了一个可怕的都市传说。据说当初围绕该车位，曾有两组人马死于残酷的事故，在此之后该车位以及那个写着“尸家车位”的木牌子就成了令人恐怖忌惮的存在。,86分钟,2015-04-03(中国大陆), 中国大陆, 汉语普通话,2009.0,3.3,2.0%,2.0%,11.4%,28.8%,55.7%,611,21.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2227443146.jpg
766,魔镜奇缘,2015,郑成峰,郑成峰/邓磊/于昂/刘飞/夏晋,琪琪/王琪/孙科/叶方/仰洋/张洋/刘洋/张道兴/丁妍,动画/家庭/奇幻/冒险,在前一作里，邪恶的王后最终受到了正义的惩罚。白雪公主和王子携手步入了婚姻的殿堂，过上了幸福美满的生活。然而，这如同童话一样美好的场面却并不是故事的结局，某一天，白雪公主站在镜子前，发现自己的脸上竟然长出了青春痘，不再拥有美貌的她，还能够留住王子的心吗？,81分钟,2015-09-03(中国大陆), 中国大陆, 汉语普通话,732.0,2.6,1.3%,1.5%,3.7%,10.7%,82.8%,275,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2264619884.jpg
769,鬼灯的冷彻 OAD2 鬼灯の冷徹 「座敷童子攻略法/アイドル前線」,2015,镝木宏,後藤みどり,安元洋贵/游佐浩二/小林由美子/佐藤聪美/平川大辅/小仓唯/诹防彩花/上坂堇/长嶝高士,喜剧/动画,2015年5月発売の「鬼灯の冷徹(18)」は新作オリジナルアニメDVD付き限定版が同時発売!!,25分钟,2015-05-22(日本), 日本, 日语,1919.0,8.9,53.3%,37.0%,8.9%,0.7%,0.1%,265,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2245985722.jpg
770,妄想学生会2 OAD2 生徒会役員共* OAD2,2015,金泽洪充,金泽洪充/氏家ト全(原作),浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/小林优/新井里美/小见川千明/加藤英美里/下田麻美/斋藤千和,喜剧/动画,2#16话预计于2015年2月17日以原作漫画第11卷限定版附属DVD的形式发售。,24分钟,2015-02-17(日本), 日本, 日语,462.0,8.5,44.0%,40.7%,12.8%,1.9%,0.6%,44,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2228215544.jpg
771,妄想学生会2 OAD3 生徒会役員共* OAD3,2015,金泽洪充,金泽洪充/氏家ト全(原作),浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/小林优/小见川千明/斋藤千和/加藤英美里/新井里美/白石稔,喜剧/动画,2#17话随原作漫画第12卷DVD限定版捆绑发售。,25分钟,2015-09-17(日本), 日本, 日语,402.0,8.4,41.7%,39.9%,16.5%,1.6%,0.3%,39,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2267809966.jpg
772,拂晓的尤娜OAD 暁のヨナOAD,2015,米田和弘,猪爪慎一,斋藤千和/前野智昭/森田成一/冈本信彦/诹访部顺一/下野纮/皆川纯子,动画,19卷限定OAD 温泉篇,23分钟,2015-09-18(日本), 日本, 日语,495.0,8.3,38.9%,39.6%,19.9%,1.5%,0.0%,88,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2269214516.jpg
773,希德尼娅的骑士 剧场版 劇場版 シドニアの騎士,2015,静野孔文,弐瓶勉/村井贞之,逢坂良太/洲崎绫/丰崎爱生/金元寿子/喜多村英梨/樱井孝宏/佐仓绫音/大原沙耶香/坪井智浩/新井里美/子安武人/能登麻美子/田中敦子/鸟海浩辅/本田贵子/阪脩/佐藤利奈/小山力也/森奈奈子/齐藤壮马/五十岚裕美/松本忍/铃木裕斗/中村樱/佐藤梓/藤井雪代/宫川美保/石上裕一/金光宣明/喜山茂雄/久保智史/安斋一博/下山吉光/川口翔/祐仙勇/古木望/桑畑裕辅/沟口谦吾/菊地达弘/热田友贵/纳谷六朗/樱井透/武田幸史,科幻/动画,2015年3月6日からは、全国の劇場にて「劇場版 シドニアの騎士」が公開。こちらはTVアニメ「シドニアの騎士」全12話を再構成し、新規カットの追加や音響効果の再制作が行われた劇場版だ。迫力ある映像を大スクリーンで味わうことのできる機会、2週間限定公開なので、ファンはお見逃しなく。,134分钟,2015-03-06(日本), 日本, 日语,1334.0,8.2,36.4%,43.1%,17.0%,1.6%,1.9%,225,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215213024.jpg
